"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Indiana","Putnam",2004,60,60,0,0,0,0,0,48,37,17,0,0,0,0,60
"Indiana","Shelby",2004,183,124,55,4,0,0,0,129,80,45,0,0,183,0,0
"Indiana","Spencer",2004,58,20,38,0,0,0,0,83,75,55,0,0,0,58,0
"Indiana","St. Joseph",2004,366,243,113,9,1,0,0,164,77,42,0,126,150,90,0
"Indiana","Tippecanoe",2004,118,42,76,0,0,0,0,95,74,55,0,0,0,118,0
"Indiana","Vanderburgh",2004,366,155,206,5,0,0,0,126,80,55,2,58,75,231,0
"Indiana","Vigo",2004,244,127,112,5,0,0,0,126,80,48,0,0,139,105,0
"Indiana","Wabash",2004,349,308,37,4,0,0,0,122,54,35,0,0,349,0,0
"Indiana","Warrick",2004,181,109,64,8,0,0,0,147,84,48,0,0,181,0,0
"Indiana","Washington",2004,119,46,73,0,0,0,0,97,70,53,0,0,0,119,0
"Indiana","Whitley",2004,59,53,6,0,0,0,0,64,51,27,0,0,0,0,59
"Iowa","Black Hawk",2004,122,70,51,1,0,0,0,108,65,44,0,0,0,120,2
"Iowa","Bremer",2004,214,192,22,0,0,0,0,84,51,38,0,0,214,0,0
"Iowa","Cerro Gordo",2004,362,260,100,2,0,0,0,118,64,33,0,0,0,97,265
"Iowa","Clinton",2004,361,274,82,5,0,0,0,122,64,36,0,0,174,83,104
"Iowa","Delaware",2004,57,57,0,0,0,0,0,36,23,12,0,0,0,0,57
"Iowa","Emmet",2004,119,80,39,0,0,0,0,97,66,39,0,0,0,113,6
"Iowa","Harrison",2004,197,156,37,4,0,0,0,129,71,41,0,0,197,0,0
"Iowa","Johnson",2004,122,60,59,3,0,0,0,108,71,51,0,0,0,122,0
"Iowa","Lee",2004,118,116,2,0,0,0,0,61,34,19,0,0,0,0,118
"Iowa","Linn",2004,366,194,170,2,0,0,0,103,70,47,7,0,104,255,0
"Iowa","Montgomery",2004,260,204,56,0,0,0,0,94,58,37,0,0,158,102,0
"Iowa","Muscatine",2004,366,290,73,2,1,0,0,154,60,25,0,0,0,113,253
"Iowa","Palo Alto",2004,366,352,13,1,0,0,0,102,44,27,0,0,187,0,179
"Iowa","Polk",2004,366,202,161,3,0,0,0,104,67,48,0,24,70,261,11
"Iowa","Pottawattamie",2004,301,213,86,2,0,0,0,108,61,36,0,0,0,93,208
"Iowa","Scott",2004,366,151,210,5,0,0,0,136,77,53,0,0,72,231,63
"Iowa","Story",2004,203,200,3,0,0,0,0,67,42,32,0,0,203,0,0
"Iowa","Van Buren",2004,366,280,85,1,0,0,0,146,63,38,0,0,178,87,101
"Iowa","Warren",2004,172,170,2,0,0,0,0,67,40,27,0,0,172,0,0
"Iowa","Woodbury",2004,124,65,59,0,0,0,0,97,66,47,0,0,0,116,8
"Iowa","Wright",2004,113,64,48,1,0,0,0,105,69,44,0,0,0,113,0
"Kansas","Brown",2004,118,73,45,0,0,0,0,83,63,43,0,0,0,118,0
"Kansas","Chase",2004,118,83,35,0,0,0,0,93,59,34,0,0,0,118,0
"Kansas","Douglas",2004,362,333,29,0,0,0,0,97,49,35,0,0,362,0,0
"Kansas","Ford",2004,54,54,0,0,0,0,0,32,27,17,0,0,0,0,54
"Kansas","Johnson",2004,366,272,92,2,0,0,0,119,63,42,0,0,279,87,0
"Kansas","Leavenworth",2004,363,322,39,2,0,0,0,112,54,35,0,0,363,0,0
"Kansas","Linn",2004,366,291,74,1,0,0,0,115,57,37,6,5,271,84,0
"Kansas","Montgomery",2004,364,364,0,0,0,0,0,38,20,11,0,0,0,0,364
"Kansas","Neosho",2004,58,58,0,0,0,0,0,38,32,17,0,0,0,0,58
"Kansas","Riley",2004,364,323,41,0,0,0,0,100,51,38,0,0,364,0,0
"Kansas","Sedgwick",2004,366,257,107,2,0,0,0,119,67,43,11,28,226,85,16
"Kansas","Shawnee",2004,125,63,61,1,0,0,0,106,67,50,0,0,0,125,0
"Kansas","Sherman",2004,48,47,1,0,0,0,0,54,36,16,0,0,0,0,48
"Kansas","Sumner",2004,356,298,58,0,0,0,0,78,55,31,0,34,221,101,0
"Kansas","Trego",2004,361,261,96,4,0,0,0,115,71,43,0,0,331,30,0
"Kansas","Wyandotte",2004,366,248,115,3,0,0,0,113,64,42,3,100,155,108,0
"Kentucky","Bell",2004,263,182,79,2,0,0,0,115,69,44,0,0,216,47,0
"Kentucky","Boone",2004,245,208,35,2,0,0,0,122,64,40,0,0,245,0,0
"Kentucky","Boyd",2004,361,231,128,2,0,0,0,129,74,43,0,84,170,107,0
"Kentucky","Bullitt",2004,357,250,105,1,1,0,0,192,66,41,0,92,156,108,1
"Kentucky","Campbell",2004,365,237,116,12,0,0,0,147,74,43,0,90,166,96,13
"Kentucky","Carter",2004,283,199,84,0,0,0,0,87,64,43,0,0,172,111,0
"Kentucky","Christian",2004,278,146,125,7,0,0,0,129,80,50,0,0,194,84,0
"Kentucky","Daviess",2004,366,252,113,1,0,0,0,112,67,40,0,72,169,106,19
"Kentucky","Edmonson",2004,365,239,124,2,0,0,0,105,71,44,0,0,269,96,0
"Kentucky","Fayette",2004,366,243,123,0,0,0,0,100,69,41,0,106,141,119,0
"Kentucky","Franklin",2004,115,40,75,0,0,0,0,88,70,55,0,0,0,115,0
"Kentucky","Graves",2004,245,209,35,1,0,0,0,108,54,39,0,0,245,0,0
"Kentucky","Greenup",2004,245,185,56,4,0,0,0,115,74,42,0,0,245,0,0
"Kentucky","Hancock",2004,245,201,40,4,0,0,0,150,64,42,0,0,245,0,0
"Kentucky","Hardin",2004,285,175,107,3,0,0,0,143,71,46,0,0,181,101,3
"Kentucky","Harlan",2004,58,58,0,0,0,0,0,40,28,19,0,0,0,0,58
"Kentucky","Henderson",2004,364,250,111,3,0,0,0,112,67,41,0,0,174,101,89
"Kentucky","Jefferson",2004,366,69,289,7,1,0,0,169,85,61,0,5,60,301,0
"Kentucky","Jessamine",2004,236,193,42,1,0,0,0,108,64,40,0,0,236,0,0
"Kentucky","Kenton",2004,273,147,115,11,0,0,0,136,78,48,0,0,172,101,0
"Kentucky","Laurel",2004,65,15,50,0,0,0,0,97,76,58,0,0,0,65,0
"Kentucky","Livingston",2004,244,182,60,2,0,0,0,122,67,44,0,0,244,0,0
"Kentucky","Madison",2004,120,43,77,0,0,0,0,97,72,56,0,0,0,111,9
"Kentucky","Marshall",2004,11,11,0,0,0,0,0,26,21,17,0,0,0,0,11
"Kentucky","McCracken",2004,366,242,123,1,0,0,0,112,67,42,0,79,161,104,22
"Kentucky","McLean",2004,237,180,53,4,0,0,0,119,71,44,0,0,237,0,0
"Kentucky","Morgan",2004,363,312,47,4,0,0,0,115,61,38,0,0,363,0,0
"Kentucky","Oldham",2004,244,175,58,11,0,0,0,126,74,44,0,0,244,0,0
"Kentucky","Perry",2004,264,173,90,1,0,0,0,101,67,44,0,0,210,54,0
"Kentucky","Pike",2004,360,250,109,1,0,0,0,103,63,38,0,0,163,109,88
"Kentucky","Pulaski",2004,265,213,52,0,0,0,0,93,64,41,0,0,245,0,20
"Kentucky","Scott",2004,239,226,13,0,0,0,0,67,46,33,0,0,239,0,0
"Kentucky","Simpson",2004,245,183,59,3,0,0,0,133,71,42,0,0,245,0,0
"Kentucky","Trigg",2004,365,251,109,5,0,0,0,136,67,42,0,0,292,73,0
"Kentucky","Warren",2004,366,238,127,1,0,0,0,105,71,44,0,69,171,109,17
"Kentucky","Washington",2004,361,302,58,1,0,0,0,101,61,37,0,0,361,0,0
"Louisiana","Ascension",2004,349,291,47,10,1,0,0,151,71,34,0,0,349,0,0
"Louisiana","Beauregard",2004,366,317,42,7,0,0,0,133,61,35,0,0,366,0,0
"Louisiana","Bossier",2004,366,175,188,3,0,0,0,143,71,51,0,0,100,266,0
"Louisiana","Caddo",2004,362,251,103,8,0,0,0,136,71,43,0,0,267,94,1
"Louisiana","Calcasieu",2004,366,170,183,12,1,0,0,154,79,52,0,1,149,216,0
"Louisiana","Concordia",2004,60,31,29,0,0,0,0,78,68,50,0,0,0,60,0
"Louisiana","East Baton Rouge",2004,366,108,223,26,8,1,0,205,100,56,0,11,99,256,0
"Louisiana","Grant",2004,355,293,54,8,0,0,0,133,67,37,0,0,355,0,0
"Louisiana","Iberville",2004,366,223,117,22,4,0,0,177,90,44,0,10,271,85,0
"Louisiana","Jefferson",2004,366,138,216,10,2,0,0,166,75,54,0,4,81,281,0
"Louisiana","Lafayette",2004,366,248,99,18,1,0,0,164,77,42,0,0,283,83,0
"Louisiana","Lafourche",2004,366,174,173,19,0,0,0,143,80,52,0,0,119,247,0
"Louisiana","Livingston",2004,354,187,159,8,0,0,0,143,70,49,0,0,119,235,0
"Louisiana","Orleans",2004,366,130,231,5,0,0,0,125,72,54,3,14,32,317,0
"Louisiana","Ouachita",2004,352,251,95,6,0,0,0,122,68,40,0,0,264,88,0
"Louisiana","Plaquemines",2004,97,57,40,0,0,0,0,77,62,42,0,0,0,97,0
"Louisiana","Pointe Coupee",2004,355,310,35,10,0,0,0,140,58,33,0,0,355,0,0
"Louisiana","Rapides",2004,113,64,49,0,0,0,0,96,67,48,0,0,0,113,0
"Louisiana","St. Bernard",2004,359,265,85,8,1,0,0,172,66,38,0,0,282,77,0
"Louisiana","St. Charles",2004,360,310,40,9,1,0,0,161,64,31,0,0,351,0,9
"Louisiana","St. James",2004,349,312,31,6,0,0,0,119,51,31,0,0,349,0,0
"Louisiana","St. John the Baptist",2004,346,298,38,10,0,0,0,133,61,32,0,0,346,0,0
"Louisiana","St. Mary",2004,349,277,62,9,1,0,0,154,77,34,0,0,349,0,0
"Louisiana","Tangipahoa",2004,119,57,61,1,0,0,0,106,68,51,0,0,0,119,0
"Louisiana","Terrebonne",2004,111,64,46,1,0,0,0,125,67,44,0,0,0,111,0
"Louisiana","West Baton Rouge",2004,366,103,244,19,0,0,0,150,83,56,0,4,61,300,1
"Louisiana","Winn",2004,117,75,41,1,0,0,0,128,62,43,0,0,0,117,0
"Maine","Androscoggin",2004,182,162,16,4,0,0,0,143,51,31,0,0,145,0,37
"Maine","Aroostook",2004,366,342,23,1,0,0,0,112,46,32,0,0,315,31,20
"Maine","Cumberland",2004,366,327,36,3,0,0,0,126,51,35,0,113,203,43,7
"Maine","Franklin",2004,61,61,0,0,0,0,0,31,19,11,0,0,0,0,61
"Maine","Hancock",2004,366,319,34,13,0,0,0,147,58,36,0,0,352,14,0
"Maine","Kennebec",2004,209,189,16,4,0,0,0,147,50,30,0,0,180,0,29
"Maine","Knox",2004,181,159,18,4,0,0,0,115,58,36,0,0,181,0,0
"Maine","MOBILE MONITORS",2004,127,113,11,3,0,0,0,133,58,36,0,0,127,0,0
"Maine","Oxford",2004,213,208,5,0,0,0,0,93,44,30,0,0,183,0,30
"Maine","Penobscot",2004,364,328,34,2,0,0,0,119,50,34,0,0,315,48,1
"Maine","Sagadahoc",2004,183,144,32,6,1,0,0,169,80,39,0,0,183,0,0
"Maine","Washington",2004,239,228,11,0,0,0,0,84,42,28,0,0,156,83,0
"Maine","York",2004,268,223,36,8,1,0,0,187,64,36,0,86,182,0,0
"Maryland","Anne Arundel",2004,285,135,121,24,4,1,0,202,101,52,0,0,161,97,27
"Maryland","Baltimore",2004,366,102,242,20,2,0,0,195,93,59,0,11,67,288,0
"Maryland","Baltimore (City)",2004,366,38,310,18,0,0,0,128,91,63,0,0,0,365,1
"Maryland","Carroll",2004,205,148,45,11,1,0,0,179,84,44,0,0,205,0,0
"Maryland","Cecil",2004,255,142,93,18,2,0,0,182,93,47,0,0,165,90,0
"Maryland","Charles",2004,205,141,49,14,1,0,0,179,93,44,0,0,205,0,0
"Maryland","Dorchester",2004,363,277,61,23,2,0,0,159,90,37,0,0,363,0,0
"Maryland","Frederick",2004,203,140,51,11,1,0,0,174,87,44,0,0,203,0,0
"Maryland","Garrett",2004,245,163,75,7,0,0,0,126,72,44,0,0,188,57,0
"Maryland","Harford",2004,261,129,98,29,5,0,0,190,108,51,0,0,175,86,0
"Maryland","Kent",2004,214,142,59,12,1,0,0,172,93,44,0,0,214,0,0
"Maryland","Montgomery",2004,262,145,95,20,2,0,0,172,93,47,0,0,166,96,0
"Maryland","Prince George's",2004,363,225,111,22,5,0,0,187,87,43,0,0,275,88,0
"Maryland","Washington",2004,265,148,106,11,0,0,0,150,87,48,0,0,167,98,0
"Massachusetts","Barnstable",2004,241,186,44,9,1,1,0,202,71,41,0,1,171,69,0
"Massachusetts","Berkshire",2004,217,133,79,4,1,0,0,151,77,46,0,0,123,94,0
"Massachusetts","Bristol",2004,366,160,190,15,1,0,0,185,78,52,0,0,73,293,0
"Massachusetts","Dukes",2004,241,181,53,7,0,0,0,126,74,40,0,0,163,78,0
"Massachusetts","Essex",2004,366,239,117,7,3,0,0,166,73,42,0,13,198,155,0
"Massachusetts","Hampden",2004,366,128,226,10,2,0,0,169,83,55,0,4,69,292,1
"Massachusetts","Hampshire",2004,366,285,69,9,3,0,0,164,71,39,0,11,329,26,0
"Massachusetts","Middlesex",2004,366,337,26,3,0,0,0,150,46,14,197,0,169,0,0
"Massachusetts","Norfolk",2004,279,191,78,8,2,0,0,187,78,41,0,2,149,128,0
"Massachusetts","Plymouth",2004,124,66,58,0,0,0,0,99,69,47,0,0,0,124,0
"Massachusetts","Suffolk",2004,366,50,307,8,1,0,0,172,84,61,0,25,17,324,0
"Massachusetts","Worcester",2004,366,148,207,11,0,0,0,140,78,53,0,27,60,278,1
"Michigan","Allegan",2004,360,176,169,14,0,1,0,202,84,51,0,0,118,242,0
"Michigan","Bay",2004,120,74,46,0,0,0,0,97,76,41,0,0,0,120,0
"Michigan","Benzie",2004,183,143,35,5,0,0,0,136,84,39,0,0,183,0,0
"Michigan","Berrien",2004,240,148,86,6,0,0,0,126,82,44,0,0,160,80,0
"Michigan","Cass",2004,171,121,41,9,0,0,0,143,77,44,0,0,171,0,0
"Michigan","Chippewa",2004,124,95,29,0,0,0,0,94,63,33,0,0,0,124,0
"Michigan","Clinton",2004,183,151,29,3,0,0,0,129,61,40,0,0,183,0,0
"Michigan","Genesee",2004,349,267,75,6,1,0,0,151,74,35,107,0,157,83,2
"Michigan","Huron",2004,183,164,16,2,1,0,0,156,51,37,0,0,183,0,0
"Michigan","Ingham",2004,240,164,73,3,0,0,0,122,73,41,0,0,150,90,0
"Michigan","Kalamazoo",2004,241,143,96,2,0,0,0,105,75,45,0,0,141,100,0
"Michigan","Kent",2004,366,169,189,8,0,0,0,140,80,52,0,30,69,267,0
"Michigan","Keweenaw",2004,121,113,8,0,0,0,0,74,43,14,0,0,0,121,0
"Michigan","Leelanau",2004,175,148,25,2,0,0,0,136,67,38,0,0,175,0,0
"Michigan","Lenawee",2004,183,138,40,5,0,0,0,150,77,43,0,0,183,0,0
"Michigan","Macomb",2004,366,276,80,10,0,0,0,143,73,34,123,0,146,97,0
"Michigan","Mason",2004,178,135,39,4,0,0,0,136,84,38,0,0,178,0,0
"Michigan","Missaukee",2004,240,181,55,4,0,0,0,147,71,39,0,0,164,76,0
"Michigan","Monroe",2004,120,47,71,2,0,0,0,109,83,54,0,0,0,120,0
"Michigan","Muskegon",2004,243,166,73,4,0,0,0,129,71,38,0,0,154,89,0
"Michigan","Oakland",2004,366,283,77,6,0,0,0,129,71,35,126,0,144,96,0
"Michigan","Ottawa",2004,239,153,84,2,0,0,0,126,84,42,0,0,149,90,0
"Michigan","Saginaw",2004,118,73,45,0,0,0,0,94,79,38,0,0,0,118,0
"Michigan","Schoolcraft",2004,362,331,25,6,0,0,0,136,49,36,0,0,340,22,0
"Michigan","St. Clair",2004,237,162,67,8,0,0,0,129,80,38,0,0,138,99,0
"Michigan","Tuscola",2004,341,307,30,3,1,0,0,154,50,33,0,0,341,0,0
"Michigan","Washtenaw",2004,351,256,88,7,0,0,0,147,77,39,0,0,254,97,0
"Michigan","Wayne",2004,366,83,260,22,1,0,0,151,90,62,0,9,25,307,25
"Michigan","Wexford",2004,352,311,39,2,0,0,0,147,51,34,0,0,352,0,0
"Minnesota","Anoka",2004,366,152,210,4,0,0,0,121,76,53,0,11,68,287,0
"Minnesota","Carlton",2004,359,327,32,0,0,0,0,80,49,29,0,71,99,189,0
"Minnesota","Cass",2004,59,46,13,0,0,0,0,82,58,31,0,0,0,59,0
"Minnesota","Crow Wing",2004,179,166,13,0,0,0,0,90,49,37,0,0,179,0,0
"Minnesota","Dakota",2004,366,217,145,4,0,0,0,136,72,45,0,20,97,249,0
"Minnesota","Goodhue",2004,183,157,26,0,0,0,0,97,54,40,0,1,182,0,0
"Minnesota","Hennepin",2004,366,185,178,3,0,0,0,122,70,50,8,0,0,358,0
"Minnesota","Lake",2004,226,217,9,0,0,0,0,71,46,31,0,0,176,50,0
"Minnesota","Mille Lacs",2004,242,200,42,0,0,0,0,93,58,37,0,0,159,83,0
"Minnesota","Olmsted",2004,358,187,166,3,2,0,0,155,74,49,0,0,78,280,0
"Minnesota","Ramsey",2004,366,146,213,7,0,0,0,129,74,53,0,0,0,350,16
"Minnesota","Rock",2004,120,81,39,0,0,0,0,94,68,38,0,0,0,120,0
"Minnesota","Saint Louis",2004,366,240,124,2,0,0,0,118,64,44,0,0,163,191,12
"Minnesota","Scott",2004,238,201,37,0,0,0,0,91,58,38,0,0,159,79,0
"Minnesota","Stearns",2004,366,245,117,4,0,0,0,135,66,38,7,0,103,256,0
"Minnesota","Washington",2004,210,190,20,0,0,0,0,93,50,36,0,0,177,0,33
"Minnesota","Winona",2004,115,79,35,1,0,0,0,111,65,31,0,0,0,115,0
"Minnesota","Wright",2004,363,188,170,5,0,0,0,123,74,49,0,0,61,302,0
"Mississippi","Adams",2004,279,172,103,4,0,0,0,119,77,45,0,0,192,87,0
"Mississippi","Bolivar",2004,355,126,225,4,0,0,0,119,74,54,0,0,63,292,0
"Mississippi","DeSoto",2004,284,157,113,12,2,0,0,169,82,47,0,0,194,90,0
"Mississippi","Forrest",2004,120,30,89,1,0,0,0,101,78,56,0,0,0,120,0
"Mississippi","Grenada",2004,47,14,33,0,0,0,0,81,70,53,0,0,0,47,0
"Mississippi","Hancock",2004,359,252,97,10,0,0,0,122,74,40,0,81,196,82,0
"Mississippi","Harrison",2004,356,100,237,17,2,0,0,164,87,56,0,0,82,274,0
"Mississippi","Hinds",2004,366,94,271,1,0,0,0,105,74,57,0,0,31,335,0
"Mississippi","Jackson",2004,317,200,97,19,1,0,0,156,87,43,0,42,200,73,2
"Mississippi","Jones",2004,118,25,93,0,0,0,0,98,77,58,0,0,0,118,0
"Mississippi","Lauderdale",2004,280,170,108,2,0,0,0,108,72,46,0,0,173,107,0
"Mississippi","Lee",2004,366,113,244,9,0,0,0,121,80,56,0,0,51,315,0
"Mississippi","Lowndes",2004,112,41,70,1,0,0,0,103,69,55,0,0,0,112,0
"Mississippi","Madison",2004,226,182,39,5,0,0,0,140,71,41,0,0,226,0,0
"Mississippi","Marshall",2004,304,243,55,6,0,0,0,147,71,38,0,2,302,0,0
"Mississippi","Pearl River",2004,118,50,67,1,0,0,0,115,75,53,0,0,0,118,0
"Mississippi","Rankin",2004,115,43,72,0,0,0,0,96,71,54,0,0,0,115,0
"Mississippi","Scott",2004,104,40,64,0,0,0,0,93,71,53,0,0,0,104,0
"Mississippi","Warren",2004,167,83,84,0,0,0,0,98,67,51,0,0,66,101,0
"Mississippi","Yalobusha",2004,346,297,46,3,0,0,0,119,58,36,0,0,346,0,0
"Missouri","Boone",2004,112,53,59,0,0,0,0,88,65,51,0,0,0,112,0
"Missouri","Buchanan",2004,122,49,73,0,0,0,0,100,67,53,0,0,0,111,11
"Missouri","Cass",2004,261,182,78,1,0,0,0,133,61,43,0,0,170,91,0
"Missouri","Cedar",2004,253,165,84,3,1,0,0,151,64,44,0,0,152,101,0
"Missouri","Clay",2004,366,256,104,6,0,0,0,122,71,40,0,104,179,83,0
"Missouri","Clinton",2004,213,168,40,5,0,0,0,129,74,43,0,0,213,0,0
"Missouri","Cooper",2004,57,17,40,0,0,0,0,96,76,53,0,0,0,57,0
"Missouri","Greene",2004,366,275,90,1,0,0,0,119,60,39,5,123,138,100,0
"Missouri","Jackson",2004,366,136,229,1,0,0,0,104,70,54,3,47,0,316,0
"Missouri","Jasper",2004,365,305,60,0,0,0,0,99,58,21,0,0,0,16,349
"Missouri","Jefferson",2004,363,104,254,5,0,0,0,133,77,56,0,0,52,311,0
"Missouri","Maries",2004,20,6,14,0,0,0,0,70,69,54,0,0,0,20,0
"Missouri","Mercer",2004,20,9,11,0,0,0,0,96,95,54,0,0,0,20,0
"Missouri","Monroe",2004,264,191,73,0,0,0,0,93,59,43,0,0,181,82,1
"Missouri","Perry",2004,214,164,49,1,0,0,0,112,71,43,0,0,214,0,0
"Missouri","Platte",2004,306,261,42,3,0,0,0,108,61,36,0,103,203,0,0
"Missouri","Saint Charles",2004,338,213,110,15,0,0,0,136,80,44,0,82,169,87,0
"Missouri","Saint Louis",2004,366,114,248,4,0,0,0,119,78,56,0,10,88,266,2
"Missouri","Sainte Genevieve",2004,360,230,127,3,0,0,0,108,69,43,0,44,213,103,0
"Missouri","St. Louis City",2004,366,62,286,18,0,0,0,141,87,62,0,13,18,256,79
"Missouri","Stoddard",2004,107,62,45,0,0,0,0,75,64,45,0,0,0,107,0
"Missouri","Taney",2004,121,68,52,1,0,0,0,107,63,46,0,0,0,121,0
"Montana","Big Horn",2004,62,54,8,0,0,0,0,67,52,25,0,0,0,0,62
"Montana","Cascade",2004,366,358,8,0,0,0,0,73,28,9,262,0,0,104,0
"Montana","Fergus",2004,119,117,2,0,0,0,0,78,27,13,0,0,0,119,0
"Montana","Flathead",2004,366,287,78,0,1,0,0,152,58,38,30,0,186,80,70
"Montana","Gallatin",2004,366,326,39,0,1,0,0,156,52,29,4,0,0,355,7
"Montana","Glacier",2004,66,66,0,0,0,0,0,36,23,14,0,0,0,0,66
"Montana","Lake",2004,364,304,59,1,0,0,0,120,57,22,0,0,0,120,244
"Montana","Lewis and Clark",2004,311,281,28,2,0,0,0,132,49,18,0,0,0,102,209
"Montana","Lincoln",2004,362,282,76,4,0,0,0,114,69,30,0,0,0,113,249
"Montana","McCone",2004,79,79,0,0,0,0,0,34,17,8,0,0,0,0,79
"Montana","Missoula",2004,251,196,50,3,2,0,0,159,62,27,58,0,0,121,72
"Montana","Powell",2004,114,110,4,0,0,0,0,56,29,10,0,0,0,114,0
"Montana","Ravalli",2004,223,193,25,4,1,0,0,157,54,18,0,0,0,105,118
"Montana","Roosevelt",2004,110,103,7,0,0,0,0,78,42,16,0,0,0,110,0
"Montana","Rosebud",2004,364,350,14,0,0,0,0,79,39,19,0,74,0,99,191
"Montana","Sanders",2004,122,96,26,0,0,0,0,74,55,28,0,0,0,119,3
"Montana","Sheridan",2004,119,112,7,0,0,0,0,75,38,16,0,0,0,119,0
"Montana","Silver Bow",2004,366,332,32,2,0,0,0,120,49,20,121,0,0,97,148
"Montana","Sweet Grass",2004,87,87,0,0,0,0,0,30,11,5,0,0,0,0,87
"Montana","Yellowstone",2004,327,306,20,0,0,1,0,227,45,17,209,0,0,111,7
"Nebraska","Cass",2004,365,305,60,0,0,0,0,100,55,29,0,0,0,93,272
"Nebraska","Dawson",2004,61,50,11,0,0,0,0,95,54,33,0,0,0,0,61
"Nebraska","Douglas",2004,366,166,194,6,0,0,0,142,73,52,3,0,103,230,30
"Nebraska","Garden",2004,115,112,3,0,0,0,0,54,36,21,0,0,0,115,0
"Nebraska","Hall",2004,106,70,36,0,0,0,0,82,63,42,0,0,0,106,0
"Nebraska","Lancaster",2004,366,322,43,1,0,0,0,103,53,31,107,0,170,89,0
"Nebraska","Lincoln",2004,102,88,14,0,0,0,0,70,54,36,0,0,0,102,0
"Nebraska","Sarpy",2004,111,66,45,0,0,0,0,95,61,47,0,0,0,111,0
"Nebraska","Scotts Bluff",2004,87,74,13,0,0,0,0,63,53,28,0,0,0,87,0
"Nebraska","Thomas",2004,113,104,9,0,0,0,0,63,47,21,0,0,0,113,0
"Nebraska","Thurston",2004,105,75,30,0,0,0,0,87,58,37,0,0,0,105,0
"Nebraska","Washington",2004,106,68,37,1,0,0,0,105,62,42,0,0,0,106,0
"Nevada","Carson City",2004,364,293,70,1,0,0,0,105,61,32,175,0,189,0,0
"Nevada","Clark",2004,366,62,257,44,3,0,0,165,105,66,0,4,184,161,17
"Nevada","Douglas",2004,354,352,2,0,0,0,0,74,44,22,260,0,94,0,0
"Nevada","Elko",2004,359,352,7,0,0,0,0,62,33,18,0,0,0,33,326
"Nevada","Mineral",2004,119,112,7,0,0,0,0,80,41,23,0,0,0,119,0
"Nevada","Nye",2004,366,302,60,4,0,0,0,149,56,32,0,0,0,0,366
"Nevada","Washoe",2004,366,237,123,6,0,0,0,126,74,46,18,0,301,38,9
"Nevada","White Pine",2004,351,273,72,6,0,0,0,140,67,44,0,0,350,1,0
"New Hampshire","Belknap",2004,213,172,38,3,0,0,0,143,56,39,0,0,172,41,0
"New Hampshire","Cheshire",2004,205,173,29,3,0,0,0,136,61,36,0,0,159,46,0
"New Hampshire","Coos",2004,246,131,104,8,3,0,0,159,80,49,0,0,152,94,0
"New Hampshire","Grafton",2004,364,332,28,4,0,0,0,147,49,34,0,0,335,29,0
"New Hampshire","Hillsborough",2004,366,269,86,8,3,0,0,179,71,37,9,117,150,90,0
"New Hampshire","Merrimack",2004,242,170,65,6,1,0,0,166,66,41,0,0,137,105,0
"New Hampshire","Rockingham",2004,361,298,56,6,1,0,0,182,59,36,0,98,168,94,1
"New Hampshire","Sullivan",2004,212,167,39,5,1,0,0,174,65,38,0,0,166,46,0
"New Jersey","Atlantic",2004,344,254,85,5,0,0,0,133,67,38,0,0,249,95,0
"New Jersey","Bergen",2004,366,255,99,10,2,0,0,156,74,41,2,164,129,69,2
"New Jersey","Burlington",2004,366,366,0,0,0,0,0,30,15,8,366,0,0,0,0
"New Jersey","Camden",2004,366,211,129,21,5,0,0,195,97,45,1,86,195,84,0
"New Jersey","Cumberland",2004,364,287,63,13,1,0,0,159,80,35,0,0,364,0,0
"New Jersey","Essex",2004,354,243,106,5,0,0,0,114,70,42,0,259,0,95,0
"New Jersey","Gloucester",2004,364,248,96,17,3,0,0,177,82,41,0,0,292,72,0
"New Jersey","Hudson",2004,366,241,115,9,1,0,0,156,75,43,3,176,96,90,1
"New Jersey","Hunterdon",2004,361,289,52,16,4,0,0,182,80,35,0,0,361,0,0
"New Jersey","Mercer",2004,366,249,99,15,3,0,0,169,84,42,0,86,208,72,0
"New Jersey","Middlesex",2004,366,242,111,11,2,0,0,185,80,43,2,105,184,75,0
"New Jersey","Monmouth",2004,366,315,41,8,2,0,0,185,67,28,150,0,216,0,0
"New Jersey","Morris",2004,365,265,91,9,0,0,0,136,74,39,5,50,218,92,0
"New Jersey","Ocean",2004,267,165,72,24,6,0,0,192,108,45,0,0,198,69,0
"New Jersey","Passaic",2004,259,167,82,8,2,0,0,174,77,43,0,0,170,89,0
"New Jersey","Union",2004,366,101,251,13,1,0,0,152,84,59,0,63,0,303,0
"New Jersey","Warren",2004,110,46,62,2,0,0,0,105,80,52,0,0,0,110,0
"New Mexico","Bernalillo",2004,366,121,226,18,1,0,0,161,85,58,0,9,214,75,68
"New Mexico","Catron",2004,112,110,2,0,0,0,0,60,27,13,0,0,0,112,0
"New Mexico","Chaves",2004,120,87,33,0,0,0,0,75,59,39,0,0,0,119,1
"New Mexico","Dona Ana",2004,366,114,215,30,4,2,1,1063,101,59,1,7,172,75,111
"New Mexico","Eddy",2004,365,282,83,0,0,0,0,93,61,42,0,18,294,53,0
